Local time,Open,High,Low,Close,Volume
04.04.2022 18:15:00.000 GMT+0100,92.531,92.548,92.510,92.548,1358010.0021000002
04.04.2022 18:30:00.000 GMT+0100,92.547,92.583,92.535,92.581,1068950.0047
04.04.2022 18:45:00.000 GMT+0100,92.581,92.609,92.563,92.593,1216200.0006999997
04.04.2022 19:00:00.000 GMT+0100,92.592,92.600,92.562,92.578,1097320.0187000001
04.04.2022 19:15:00.000 GMT+0100,92.579,92.629,92.573,92.623,1205719.9954
04.04.2022 19:30:00.000 GMT+0100,92.625,92.649,92.610,92.645,1533979.9843000001
04.04.2022 19:45:00.000 GMT+0100,92.640,92.705,92.637,92.698,2392720.0012999997
04.04.2022 20:00:00.000 GMT+0100,92.698,92.744,92.666,92.675,1841190.0022999998
04.04.2022 20:15:00.000 GMT+0100,92.678,92.681,92.629,92.635,1225569.9960000003
04.04.2022 20:30:00.000 GMT+0100,92.634,92.650,92.609,92.615,1005780.0103999999
04.04.2022 20:45:00.000 GMT+0100,92.614,92.624,92.578,92.607,1563229.992
04.04.2022 21:00:00.000 GMT+0100,92.607,92.631,92.592,92.627,1191119.9875
04.04.2022 21:15:00.000 GMT+0100,92.628,92.642,92.576,92.597,678590.003
04.04.2022 21:30:00.000 GMT+0100,92.597,92.638,92.591,92.611,855589.9999999999
04.04.2022 21:45:00.000 GMT+0100,92.611,92.644,92.575,92.599,782899.9948
04.04.2022 22:00:00.000 GMT+0100,92.599,92.624,92.582,92.613,115300.0024
04.04.2022 22:15:00.000 GMT+0100,92.617,92.651,92.601,92.608,1336589.9554000003
04.04.2022 22:30:00.000 GMT+0100,92.609,92.631,92.595,92.597,435139.99940000003
04.04.2022 22:45:00.000 GMT+0100,92.600,92.634,92.594,92.609,685509.9972999999
04.04.2022 23:00:00.000 GMT+0100,92.608,92.625,92.578,92.598,309880.0012
04.04.2022 23:15:00.000 GMT+0100,92.597,92.653,92.580,92.635,843850.0042000001
04.04.2022 23:30:00.000 GMT+0100,92.635,92.644,92.598,92.619,809270.0003
04.04.2022 23:45:00.000 GMT+0100,92.620,92.623,92.564,92.571,604149.9988
05.04.2022 00:00:00.000 GMT+0100,92.570,92.648,92.567,92.644,975110.0085
05.04.2022 00:15:00.000 GMT+0100,92.643,92.664,92.622,92.655,754530.0026
05.04.2022 00:30:00.000 GMT+0100,92.656,92.679,92.655,92.659,578649.9929000001
05.04.2022 00:45:00.000 GMT+0100,92.666,92.669,92.596,92.626,1414959.9954
05.04.2022 01:00:00.000 GMT+0100,92.625,92.696,92.528,92.670,3843910.0190000003
05.04.2022 01:15:00.000 GMT+0100,92.670,92.699,92.618,92.658,2691010.0097
05.04.2022 01:30:00.000 GMT+0100,92.662,92.676,92.491,92.507,2719889.9993999996
05.04.2022 01:45:00.000 GMT+0100,92.504,92.504,92.264,92.437,7151070.0991
05.04.2022 02:00:00.000 GMT+0100,92.436,92.467,92.382,92.410,3196100.0366000007
05.04.2022 02:15:00.000 GMT+0100,92.411,92.419,92.305,92.327,2722489.9902999997
05.04.2022 02:30:00.000 GMT+0100,92.327,92.451,92.304,92.438,2526949.9665000006
05.04.2022 02:45:00.000 GMT+0100,92.439,92.451,92.380,92.381,1880480.0111
05.04.2022 03:00:00.000 GMT+0100,92.383,92.442,92.373,92.425,1539009.9983000003
05.04.2022 03:15:00.000 GMT+0100,92.423,92.427,92.367,92.373,1364510.0062000002
05.04.2022 03:30:00.000 GMT+0100,92.374,92.415,92.361,92.392,1395689.9929000002
05.04.2022 03:45:00.000 GMT+0100,92.392,92.420,92.373,92.405,1218290.0085999998
05.04.2022 04:00:00.000 GMT+0100,92.406,92.419,92.351,92.360,1143309.9974999998
05.04.2022 04:15:00.000 GMT+0100,92.361,92.377,92.353,92.376,1347870.0140999998
05.04.2022 04:30:00.000 GMT+0100,92.377,92.396,92.362,92.381,1023420.0135
05.04.2022 04:45:00.000 GMT+0100,92.381,92.404,92.362,92.362,1088530.0161000001
05.04.2022 05:00:00.000 GMT+0100,92.360,92.407,92.343,92.398,1265829.9866
05.04.2022 05:15:00.000 GMT+0100,92.397,92.403,92.340,92.354,1771410.0114000002
05.04.2022 05:30:00.000 GMT+0100,92.354,93.117,92.354,93.095,6630119.995200001
05.04.2022 05:45:00.000 GMT+0100,93.095,93.205,93.017,93.117,4843059.967099999
05.04.2022 06:00:00.000 GMT+0100,93.117,93.261,93.102,93.178,3084979.9804999996
05.04.2022 06:15:00.000 GMT+0100,93.178,93.191,93.110,93.129,1763859.9851999998
05.04.2022 06:30:00.000 GMT+0100,93.130,93.233,93.050,93.208,2782530.0292999996
05.04.2022 06:45:00.000 GMT+0100,93.208,93.291,93.169,93.263,2239000.0114999996
05.04.2022 07:00:00.000 GMT+0100,93.265,93.348,93.246,93.289,4215799.9573
05.04.2022 07:15:00.000 GMT+0100,93.289,93.305,93.219,93.268,2453579.9941999996
05.04.2022 07:30:00.000 GMT+0100,93.268,93.313,93.226,93.308,2604090.0117
05.04.2022 07:45:00.000 GMT+0100,93.307,93.480,93.299,93.446,2926599.9983999995
05.04.2022 08:00:00.000 GMT+0100,93.446,93.596,93.443,93.562,5432639.9384
05.04.2022 08:15:00.000 GMT+0100,93.563,93.812,93.563,93.746,4574170.028499999
05.04.2022 08:30:00.000 GMT+0100,93.745,93.795,93.661,93.767,4898130.035199999
05.04.2022 08:45:00.000 GMT+0100,93.763,93.858,93.741,93.782,4136809.9976000004
05.04.2022 09:00:00.000 GMT+0100,93.783,93.897,93.743,93.875,3205799.9878000002
05.04.2022 09:15:00.000 GMT+0100,93.873,93.879,93.690,93.715,3150930.0004
05.04.2022 09:30:00.000 GMT+0100,93.709,93.783,93.582,93.783,3086420.0213
05.04.2022 09:45:00.000 GMT+0100,93.784,93.833,93.746,93.817,2716079.9792
05.04.2022 10:00:00.000 GMT+0100,93.818,93.820,93.738,93.766,2697249.9926
05.04.2022 10:15:00.000 GMT+0100,93.766,93.776,93.695,93.764,2562729.9957000003
05.04.2022 10:30:00.000 GMT+0100,93.764,93.778,93.692,93.692,2991169.9830000005
05.04.2022 10:45:00.000 GMT+0100,93.692,93.772,93.679,93.770,2057900.0319
05.04.2022 11:00:00.000 GMT+0100,93.768,93.807,93.723,93.759,2805379.9973
05.04.2022 11:15:00.000 GMT+0100,93.760,93.805,93.688,93.701,2991920.0058000004
05.04.2022 11:30:00.000 GMT+0100,93.703,93.724,93.613,93.688,3293820.0076
05.04.2022 11:45:00.000 GMT+0100,93.688,93.772,93.675,93.718,2090670.0285999998
05.04.2022 12:00:00.000 GMT+0100,93.717,93.773,93.694,93.720,2653250.0151000004
05.04.2022 12:15:00.000 GMT+0100,93.723,93.824,93.698,93.779,2788830.0171000003
05.04.2022 12:30:00.000 GMT+0100,93.781,93.855,93.745,93.808,2435949.9895
05.04.2022 12:45:00.000 GMT+0100,93.808,93.898,93.783,93.847,2648959.9839
05.04.2022 13:00:00.000 GMT+0100,93.846,93.846,93.722,93.749,2736919.9981
05.04.2022 13:15:00.000 GMT+0100,93.750,93.859,93.739,93.824,2344679.9849000005
05.04.2022 13:30:00.000 GMT+0100,93.825,93.828,93.668,93.722,3194730.0108999996
05.04.2022 13:45:00.000 GMT+0100,93.727,93.803,93.706,93.791,3800150.0090999994
05.04.2022 14:00:00.000 GMT+0100,93.793,93.821,93.739,93.790,2860329.9942999994
05.04.2022 14:15:00.000 GMT+0100,93.790,93.848,93.785,93.817,2961329.9712
05.04.2022 14:30:00.000 GMT+0100,93.818,93.970,93.816,93.956,4838129.9897
05.04.2022 14:45:00.000 GMT+0100,93.957,94.016,93.931,93.996,3073290.0085000005
05.04.2022 15:00:00.000 GMT+0100,93.997,94.084,93.818,93.879,6723169.9827
05.04.2022 15:15:00.000 GMT+0100,93.879,94.048,93.839,94.010,7957039.978099999
05.04.2022 15:30:00.000 GMT+0100,94.012,94.166,93.987,94.011,5949520.0194
05.04.2022 15:45:00.000 GMT+0100,94.013,94.053,93.952,93.997,6246980.0721
05.04.2022 16:00:00.000 GMT+0100,93.998,94.032,93.894,93.977,4135780.0139000006
05.04.2022 16:15:00.000 GMT+0100,93.977,94.016,93.934,93.940,4113689.9722000007
05.04.2022 16:30:00.000 GMT+0100,93.941,93.997,93.845,93.851,3338479.9650999997
05.04.2022 16:45:00.000 GMT+0100,93.851,93.855,93.700,93.791,3587220.0089999996
05.04.2022 17:00:00.000 GMT+0100,93.791,93.832,93.686,93.740,3305530.0062
05.04.2022 17:15:00.000 GMT+0100,93.739,93.762,93.711,93.744,2440449.9968
05.04.2022 17:30:00.000 GMT+0100,93.742,93.786,93.713,93.783,2788279.9910999998
05.04.2022 17:45:00.000 GMT+0100,93.783,93.810,93.720,93.810,2629549.9954
05.04.2022 18:00:00.000 GMT+0100,93.810,93.936,93.807,93.906,2823170.0136
05.04.2022 18:15:00.000 GMT+0100,93.904,93.934,93.888,93.915,1992169.9981
05.04.2022 18:30:00.000 GMT+0100,93.915,93.946,93.853,93.854,2114329.9866000004
05.04.2022 18:45:00.000 GMT+0100,93.854,93.908,93.847,93.906,1757819.9919999999
05.04.2022 19:00:00.000 GMT+0100,93.906,93.940,93.848,93.854,1674349.9985999998
05.04.2022 19:15:00.000 GMT+0100,93.853,93.860,93.799,93.807,1767089.9885
05.04.2022 19:30:00.000 GMT+0100,93.807,93.830,93.785,93.824,2691169.9906
05.04.2022 19:45:00.000 GMT+0100,93.824,93.873,93.811,93.865,2151190.0099
05.04.2022 20:00:00.000 GMT+0100,93.864,93.869,93.685,93.730,3202359.9928
05.04.2022 20:15:00.000 GMT+0100,93.726,93.756,93.645,93.679,3314680.0155000007
05.04.2022 20:30:00.000 GMT+0100,93.676,93.676,93.625,93.666,1931329.9789
05.04.2022 20:45:00.000 GMT+0100,93.666,93.684,93.609,93.672,2842840.0306999995
05.04.2022 21:00:00.000 GMT+0100,93.674,93.707,93.647,93.689,1201090.0039000001
05.04.2022 21:15:00.000 GMT+0100,93.687,93.705,93.662,93.705,824739.9903000001
05.04.2022 21:30:00.000 GMT+0100,93.706,93.708,93.646,93.661,677450.0016
05.04.2022 21:45:00.000 GMT+0100,93.662,93.669,93.621,93.653,618760.0001999999
05.04.2022 22:00:00.000 GMT+0100,93.647,93.674,93.549,93.637,136420.0006
05.04.2022 22:15:00.000 GMT+0100,93.637,93.673,93.634,93.651,295059.9999
05.04.2022 22:30:00.000 GMT+0100,93.655,93.688,93.642,93.657,251379.99959999998
05.04.2022 22:45:00.000 GMT+0100,93.656,93.688,93.640,93.650,1042340.001
05.04.2022 23:00:00.000 GMT+0100,93.658,93.775,93.658,93.738,2450950.0341999996
05.04.2022 23:15:00.000 GMT+0100,93.738,93.738,93.705,93.711,2162700.0274
05.04.2022 23:30:00.000 GMT+0100,93.710,93.766,93.706,93.726,1238610.0084999998
05.04.2022 23:45:00.000 GMT+0100,93.726,93.757,93.700,93.732,1043320.0017
06.04.2022 00:00:00.000 GMT+0100,93.733,93.733,93.697,93.707,1237600.0023999999
06.04.2022 00:15:00.000 GMT+0100,93.708,93.751,93.704,93.745,673830.0038000001
06.04.2022 00:30:00.000 GMT+0100,93.745,93.782,93.722,93.779,803489.9959
06.04.2022 00:45:00.000 GMT+0100,93.779,93.864,93.762,93.795,1839859.9852999998
06.04.2022 01:00:00.000 GMT+0100,93.795,93.941,93.771,93.926,3589700.0046
06.04.2022 01:15:00.000 GMT+0100,93.926,93.954,93.887,93.922,2294959.9989
06.04.2022 01:30:00.000 GMT+0100,93.926,93.971,93.906,93.957,2737669.983
06.04.2022 01:45:00.000 GMT+0100,93.959,93.994,93.842,93.844,3897760.025
06.04.2022 02:00:00.000 GMT+0100,93.845,93.940,93.822,93.870,4228319.9921
06.04.2022 02:15:00.000 GMT+0100,93.871,93.995,93.871,93.982,3592089.9963000007
06.04.2022 02:30:00.000 GMT+0100,93.980,93.984,93.867,93.936,3215599.9755
06.04.2022 02:45:00.000 GMT+0100,93.937,93.937,93.721,93.732,4303390.014599999
06.04.2022 03:00:00.000 GMT+0100,93.732,93.862,93.732,93.843,3315389.9841
06.04.2022 03:15:00.000 GMT+0100,93.842,93.940,93.842,93.922,2714470.0013
06.04.2022 03:30:00.000 GMT+0100,93.922,93.955,93.619,93.712,3272129.9667
06.04.2022 03:45:00.000 GMT+0100,93.712,93.799,93.703,93.752,4346109.9701
06.04.2022 04:00:00.000 GMT+0100,93.753,93.766,93.655,93.751,3380300.0184
06.04.2022 04:15:00.000 GMT+0100,93.752,93.769,93.731,93.755,2121560.013
06.04.2022 04:30:00.000 GMT+0100,93.754,93.780,93.665,93.692,2372769.9892
06.04.2022 04:45:00.000 GMT+0100,93.692,93.748,93.672,93.714,2668820.0076
06.04.2022 05:00:00.000 GMT+0100,93.713,93.816,93.709,93.805,2086790.0010000002
06.04.2022 05:15:00.000 GMT+0100,93.806,93.873,93.804,93.860,1880670.0001
06.04.2022 05:30:00.000 GMT+0100,93.859,93.877,93.806,93.835,1742199.997
06.04.2022 05:45:00.000 GMT+0100,93.835,93.877,93.798,93.849,1897630.0086999997
06.04.2022 06:00:00.000 GMT+0100,93.849,93.912,93.832,93.882,2429809.9976000004
06.04.2022 06:15:00.000 GMT+0100,93.882,93.946,93.882,93.900,2707249.9847
06.04.2022 06:30:00.000 GMT+0100,93.900,93.930,93.856,93.907,2352219.9934
06.04.2022 06:45:00.000 GMT+0100,93.907,93.928,93.819,93.833,3120649.994
06.04.2022 07:00:00.000 GMT+0100,93.833,93.907,93.811,93.879,4483360.0007
06.04.2022 07:15:00.000 GMT+0100,93.879,93.884,93.818,93.867,3748139.9841
06.04.2022 07:30:00.000 GMT+0100,93.868,93.966,93.845,93.959,4153870.0257
06.04.2022 07:45:00.000 GMT+0100,93.959,93.990,93.895,93.965,3523619.9797
06.04.2022 08:00:00.000 GMT+0100,93.962,94.133,93.960,94.055,5421580.0324
06.04.2022 08:15:00.000 GMT+0100,94.055,94.105,93.974,94.093,4247609.9701
06.04.2022 08:30:00.000 GMT+0100,94.095,94.109,93.924,93.975,5894919.9829
06.04.2022 08:45:00.000 GMT+0100,93.976,93.998,93.876,93.880,3772200.0427
06.04.2022 09:00:00.000 GMT+0100,93.881,93.941,93.850,93.890,3716459.9915000005
06.04.2022 09:15:00.000 GMT+0100,93.889,93.917,93.863,93.901,3463459.9762
06.04.2022 09:30:00.000 GMT+0100,93.901,93.928,93.807,93.850,4516499.9847
06.04.2022 09:45:00.000 GMT+0100,93.852,93.938,93.828,93.849,3417739.990200001
06.04.2022 10:00:00.000 GMT+0100,93.848,93.896,93.788,93.817,4163399.9939
06.04.2022 10:15:00.000 GMT+0100,93.817,93.890,93.796,93.849,3032829.9713999997
06.04.2022 10:30:00.000 GMT+0100,93.849,93.889,93.832,93.861,2449779.9988
06.04.2022 10:45:00.000 GMT+0100,93.858,93.949,93.842,93.925,2167330.0016
06.04.2022 11:00:00.000 GMT+0100,93.924,93.966,93.859,93.879,2843529.9988
06.04.2022 11:15:00.000 GMT+0100,93.878,93.902,93.810,93.828,3307539.9856999996
06.04.2022 11:30:00.000 GMT+0100,93.828,93.830,93.797,93.821,2763400.0013999995
06.04.2022 11:45:00.000 GMT+0100,93.821,93.853,93.791,93.847,2660490.0053999997
06.04.2022 12:00:00.000 GMT+0100,93.847,93.850,93.734,93.734,2780630.0049
06.04.2022 12:15:00.000 GMT+0100,93.734,93.777,93.719,93.772,2523499.9694000003
06.04.2022 12:30:00.000 GMT+0100,93.772,93.822,93.741,93.765,2255789.9857
06.04.2022 12:45:00.000 GMT+0100,93.764,93.796,93.703,93.784,2477480.0261999993
06.04.2022 13:00:00.000 GMT+0100,93.785,93.842,93.756,93.756,3535300.0334000005
06.04.2022 13:15:00.000 GMT+0100,93.758,93.805,93.699,93.755,3645500.0305000003
06.04.2022 13:30:00.000 GMT+0100,93.755,93.792,93.669,93.679,3793129.9898
06.04.2022 13:45:00.000 GMT+0100,93.680,93.722,93.632,93.672,3421670.0133999996
06.04.2022 14:00:00.000 GMT+0100,93.673,93.810,93.660,93.728,3176529.9833999993
06.04.2022 14:15:00.000 GMT+0100,93.728,93.772,93.713,93.764,3187949.9972
06.04.2022 14:30:00.000 GMT+0100,93.763,93.823,93.660,93.700,5256819.946299999
06.04.2022 14:45:00.000 GMT+0100,93.702,93.771,93.611,93.615,4663120.0409
06.04.2022 15:00:00.000 GMT+0100,93.616,93.652,93.548,93.609,4846030.0141
06.04.2022 15:15:00.000 GMT+0100,93.609,93.655,93.519,93.534,4223019.988999999
06.04.2022 15:30:00.000 GMT+0100,93.533,93.645,93.410,93.419,3890949.9664000003
06.04.2022 15:45:00.000 GMT+0100,93.419,93.477,93.209,93.260,4574860.0311
06.04.2022 16:00:00.000 GMT+0100,93.262,93.354,93.243,93.282,4182469.986000001
06.04.2022 16:15:00.000 GMT+0100,93.284,93.334,93.269,93.292,3418130.0047999998
06.04.2022 16:30:00.000 GMT+0100,93.293,93.317,93.226,93.232,3074619.9949999996
06.04.2022 16:45:00.000 GMT+0100,93.232,93.330,93.232,93.308,2831599.9754999997
06.04.2022 17:00:00.000 GMT+0100,93.309,93.341,93.270,93.272,2207840.004
06.04.2022 17:15:00.000 GMT+0100,93.271,93.292,93.234,93.255,1404279.995
06.04.2022 17:30:00.000 GMT+0100,93.256,93.266,93.168,93.176,1565470.0011999998
06.04.2022 17:45:00.000 GMT+0100,93.177,93.209,93.116,93.201,2142659.9960000003
06.04.2022 18:00:00.000 GMT+0100,93.200,93.212,93.150,93.166,1242470.0088999998
06.04.2022 18:15:00.000 GMT+0100,93.164,93.165,93.114,93.118,1098229.9919
06.04.2022 18:30:00.000 GMT+0100,93.118,93.189,93.096,93.152,1866440.0101000003
06.04.2022 18:45:00.000 GMT+0100,93.151,93.203,93.128,93.159,2053680.0003
06.04.2022 19:00:00.000 GMT+0100,93.159,93.388,92.885,92.970,10660449.920700002
06.04.2022 19:15:00.000 GMT+0100,92.967,92.975,92.721,92.812,5888930.023200001
06.04.2022 19:30:00.000 GMT+0100,92.811,92.969,92.809,92.914,7239010.040200001
06.04.2022 19:45:00.000 GMT+0100,92.913,92.962,92.873,92.944,5666259.979200001
06.04.2022 20:00:00.000 GMT+0100,92.944,93.032,92.926,92.964,3876350.0061000003
06.04.2022 20:15:00.000 GMT+0100,92.966,93.008,92.921,92.921,2626489.9827000005
06.04.2022 20:30:00.000 GMT+0100,92.918,92.988,92.911,92.973,2347790.0085
06.04.2022 20:45:00.000 GMT+0100,92.971,93.023,92.942,92.953,2679600.0135
06.04.2022 21:00:00.000 GMT+0100,92.955,92.970,92.909,92.918,1041069.9844999999
06.04.2022 21:15:00.000 GMT+0100,92.917,92.974,92.906,92.962,982629.9933999999
06.04.2022 21:30:00.000 GMT+0100,92.962,92.984,92.951,92.976,471019.9993999999
06.04.2022 21:45:00.000 GMT+0100,92.976,92.989,92.912,92.914,673670.0058
06.04.2022 22:00:00.000 GMT+0100,92.911,93.006,92.887,92.901,884620.0164
06.04.2022 22:15:00.000 GMT+0100,92.891,93.006,92.888,92.981,4558439.9859
06.04.2022 22:30:00.000 GMT+0100,92.981,92.981,92.926,92.945,1419629.997
06.04.2022 22:45:00.000 GMT+0100,92.946,92.997,92.908,92.945,314280.00099999993
06.04.2022 23:00:00.000 GMT+0100,92.943,93.076,92.938,93.049,809089.9862
06.04.2022 23:15:00.000 GMT+0100,93.049,93.180,93.049,93.144,2161590.0115
06.04.2022 23:30:00.000 GMT+0100,93.144,93.146,93.051,93.100,1212110.0063
06.04.2022 23:45:00.000 GMT+0100,93.101,93.109,93.067,93.067,747120.0007000001
07.04.2022 00:00:00.000 GMT+0100,93.072,93.135,93.054,93.102,1218000.0017000001
07.04.2022 00:15:00.000 GMT+0100,93.103,93.106,93.050,93.080,1495620.0010000002
07.04.2022 00:30:00.000 GMT+0100,93.080,93.085,92.955,92.984,1821359.9779
07.04.2022 00:45:00.000 GMT+0100,92.985,92.998,92.815,92.848,1726309.9976000001
07.04.2022 01:00:00.000 GMT+0100,92.847,92.888,92.738,92.770,3714599.9755
07.04.2022 01:15:00.000 GMT+0100,92.769,92.909,92.769,92.815,3965899.9787
07.04.2022 01:30:00.000 GMT+0100,92.814,92.840,92.628,92.724,3747930.0077999993
07.04.2022 01:45:00.000 GMT+0100,92.723,92.807,92.683,92.780,3417760.0174
07.04.2022 02:00:00.000 GMT+0100,92.779,92.888,92.736,92.822,3490500.0001000003
07.04.2022 02:15:00.000 GMT+0100,92.821,92.838,92.664,92.664,2742179.9927999997
07.04.2022 02:30:00.000 GMT+0100,92.663,92.773,92.627,92.719,3864139.9995
07.04.2022 02:45:00.000 GMT+0100,92.720,92.745,92.635,92.660,3053959.9913000003
07.04.2022 03:00:00.000 GMT+0100,92.660,92.688,92.591,92.629,3084680.0077999993
07.04.2022 03:15:00.000 GMT+0100,92.627,92.683,92.607,92.676,2525899.9862
07.04.2022 03:30:00.000 GMT+0100,92.677,92.703,92.591,92.621,2107029.9836
07.04.2022 03:45:00.000 GMT+0100,92.623,92.640,92.517,92.620,2310590.004
07.04.2022 04:00:00.000 GMT+0100,92.621,92.633,92.581,92.606,1491590.0041999999
07.04.2022 04:15:00.000 GMT+0100,92.606,92.630,92.532,92.532,1853810.0281
07.04.2022 04:30:00.000 GMT+0100,92.533,92.577,92.522,92.566,2015619.9874000002
07.04.2022 04:45:00.000 GMT+0100,92.566,92.602,92.526,92.532,2288580.0058
07.04.2022 05:00:00.000 GMT+0100,92.531,92.531,92.453,92.468,2599379.9667999996
07.04.2022 05:15:00.000 GMT+0100,92.468,92.468,92.408,92.457,2102490.0167999994
07.04.2022 05:30:00.000 GMT+0100,92.459,92.499,92.433,92.498,1682370.0142000003
07.04.2022 05:45:00.000 GMT+0100,92.497,92.530,92.464,92.499,1522260.006
07.04.2022 06:00:00.000 GMT+0100,92.498,92.600,92.485,92.540,2057940.0062999998
07.04.2022 06:15:00.000 GMT+0100,92.538,92.545,92.424,92.452,2536310.0128
07.04.2022 06:30:00.000 GMT+0100,92.449,92.499,92.447,92.477,2244399.9937
07.04.2022 06:45:00.000 GMT+0100,92.478,92.559,92.471,92.524,2605110.0159
07.04.2022 07:00:00.000 GMT+0100,92.524,92.608,92.492,92.547,3312410.0037000002
07.04.2022 07:15:00.000 GMT+0100,92.547,92.619,92.521,92.619,3202370.0102
07.04.2022 07:30:00.000 GMT+0100,92.616,92.637,92.564,92.628,3135110.0462999996
07.04.2022 07:45:00.000 GMT+0100,92.629,92.697,92.625,92.672,3800349.9908000007
07.04.2022 08:00:00.000 GMT+0100,92.671,92.771,92.605,92.735,5088659.973099999
07.04.2022 08:15:00.000 GMT+0100,92.734,92.756,92.630,92.643,3967340.0418999996
07.04.2022 08:30:00.000 GMT+0100,92.643,92.770,92.586,92.673,4057930.008
07.04.2022 08:45:00.000 GMT+0100,92.673,92.757,92.604,92.644,3373849.9757000003
07.04.2022 09:00:00.000 GMT+0100,92.645,92.649,92.411,92.417,4070190.0022
07.04.2022 09:15:00.000 GMT+0100,92.417,92.513,92.410,92.513,3242979.995799999
07.04.2022 09:30:00.000 GMT+0100,92.512,92.556,92.485,92.537,2994709.9913999997
07.04.2022 09:45:00.000 GMT+0100,92.539,92.564,92.493,92.514,2613359.9776
07.04.2022 10:00:00.000 GMT+0100,92.514,92.565,92.472,92.516,2226239.998
07.04.2022 10:15:00.000 GMT+0100,92.516,92.551,92.492,92.533,2494929.9773
07.04.2022 10:30:00.000 GMT+0100,92.531,92.565,92.519,92.563,2652009.9869999997
07.04.2022 10:45:00.000 GMT+0100,92.563,92.576,92.532,92.553,2418420.0058999998
07.04.2022 11:00:00.000 GMT+0100,92.552,92.640,92.552,92.554,1981039.9896
07.04.2022 11:15:00.000 GMT+0100,92.555,92.566,92.505,92.553,1600290.001
07.04.2022 11:30:00.000 GMT+0100,92.552,92.559,92.504,92.544,1610879.982
07.04.2022 11:45:00.000 GMT+0100,92.544,92.608,92.532,92.595,1858560.0054
07.04.2022 12:00:00.000 GMT+0100,92.596,92.765,92.585,92.696,5717980.056799999
07.04.2022 12:15:00.000 GMT+0100,92.693,92.700,92.627,92.660,3054379.9896
07.04.2022 12:30:00.000 GMT+0100,92.659,92.736,92.659,92.725,4099080.0475000003
07.04.2022 12:45:00.000 GMT+0100,92.725,92.764,92.690,92.764,2877580.0171999997
07.04.2022 13:00:00.000 GMT+0100,92.762,92.867,92.760,92.829,2988159.9883999997
07.04.2022 13:15:00.000 GMT+0100,92.829,92.870,92.755,92.762,2856260.0098000006
07.04.2022 13:30:00.000 GMT+0100,92.764,92.788,92.700,92.741,3215330.0169999995
07.04.2022 13:45:00.000 GMT+0100,92.741,92.752,92.660,92.724,3594150.0091999993
07.04.2022 14:00:00.000 GMT+0100,92.727,92.727,92.590,92.660,4469779.968300001
07.04.2022 14:15:00.000 GMT+0100,92.664,92.707,92.628,92.693,3363090.0115
07.04.2022 14:30:00.000 GMT+0100,92.692,92.807,92.688,92.791,4520360.015699999
07.04.2022 14:45:00.000 GMT+0100,92.791,92.837,92.698,92.752,5260289.9781
07.04.2022 15:00:00.000 GMT+0100,92.752,92.797,92.636,92.688,6136529.9989
07.04.2022 15:15:00.000 GMT+0100,92.687,92.806,92.684,92.760,4371790.0237
07.04.2022 15:30:00.000 GMT+0100,92.760,92.786,92.671,92.702,5696159.988399999
07.04.2022 15:45:00.000 GMT+0100,92.703,92.707,92.609,92.622,5477419.922
07.04.2022 16:00:00.000 GMT+0100,92.622,92.669,92.594,92.614,4656349.990899999
07.04.2022 16:15:00.000 GMT+0100,92.613,92.633,92.465,92.492,2766549.9877000004
07.04.2022 16:30:00.000 GMT+0100,92.495,92.550,92.474,92.476,3424299.9878000002
07.04.2022 16:45:00.000 GMT+0100,92.475,92.524,92.453,92.490,3521380.005
07.04.2022 17:00:00.000 GMT+0100,92.491,92.565,92.483,92.559,2264940.0024999995
07.04.2022 17:15:00.000 GMT+0100,92.558,92.572,92.509,92.536,2265130.0046
07.04.2022 17:30:00.000 GMT+0100,92.537,92.572,92.498,92.529,2021679.9925000002
07.04.2022 17:45:00.000 GMT+0100,92.530,92.569,92.525,92.561,1516680.0155
07.04.2022 18:00:00.000 GMT+0100,92.561,92.617,92.558,92.613,2010540.0010000002
07.04.2022 18:15:00.000 GMT+0100,92.612,92.684,92.600,92.670,2002919.9903000004
07.04.2022 18:30:00.000 GMT+0100,92.670,92.697,92.635,92.639,1953310.0051000002
07.04.2022 18:45:00.000 GMT+0100,92.637,92.706,92.628,92.700,1311929.9928
07.04.2022 19:00:00.000 GMT+0100,92.702,92.726,92.690,92.717,1765060.0202999997
07.04.2022 19:15:00.000 GMT+0100,92.717,92.762,92.711,92.728,1617210.0067999999
07.04.2022 19:30:00.000 GMT+0100,92.727,92.731,92.686,92.713,1462229.9958
07.04.2022 19:45:00.000 GMT+0100,92.713,92.788,92.702,92.772,2074090.0115999999
07.04.2022 20:00:00.000 GMT+0100,92.770,92.801,92.752,92.799,1596339.9885000002
07.04.2022 20:15:00.000 GMT+0100,92.801,92.808,92.688,92.688,1509470.0089000002
07.04.2022 20:30:00.000 GMT+0100,92.687,92.754,92.679,92.742,1371619.9911999998
07.04.2022 20:45:00.000 GMT+0100,92.742,92.765,92.675,92.683,1478759.9944000002
07.04.2022 21:00:00.000 GMT+0100,92.682,92.716,92.669,92.712,694460.0048
07.04.2022 21:15:00.000 GMT+0100,92.711,92.735,92.702,92.721,373070.0001
07.04.2022 21:30:00.000 GMT+0100,92.721,92.750,92.721,92.740,555899.9959
07.04.2022 21:45:00.000 GMT+0100,92.740,92.740,92.645,92.668,554829.9990000001
07.04.2022 22:00:00.000 GMT+0100,92.638,92.738,92.630,92.724,150180.002
07.04.2022 22:15:00.000 GMT+0100,92.724,92.742,92.719,92.738,445920.00049999997
